,context,ut,bt,bt_plus_1,diff
1387," A: Hello! How are you today? B: hi there, i am doing fine and you? A: Good, thanks. Just finished eating dinner, and thinking about watching a movie soon. Do you have any movie preferences? B: Sounds good. First, what are you favorite genre of movies? A: I do prefer [MOVIE_GENRE_0] more than anything. How about you? B: Awesome! I really liked Jumanji:next level. It's a [MOVIE_GENRE_0] I love [MOVIE_GENRE_0] and based movies as well A: Oh yea, I loved [MOVIE_TITLE_0] [MOVIE_PLOT] Something else I recently watched and liked was the live [MOVIE_GENRE_1] [MOVIE_TITLE_1] I was pretty happy with how that turned out, after being such a fan of the carton as a child.. B: oh, I haven't seen the [MOVIE_GENRE_1] [MOVIE_TITLE_1] yet. but i do like the original. A: Yes, I loved [MOVIE_P_ACTOR_0] the original, so I did not think I would like the new one. But I was pretty impressed. I do recommend it if you enjoy Disney movies.","I love disney movies. i also watched the beauty and the beast, the lion king, and frozen 2","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]']",[]
1388, A: hi how are you B: Good how about yourself? A: doing good what kind of movie are you looking for today?,I would like to see a [MOVIE_GENRE_0] movie,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
1389, A: hi how are you B: Good how about yourself? A: doing good what kind of movie are you looking for today? B: I would like to see a [MOVIE_GENRE_0] movie A: do you like newer or oldermovies?,I like newer movies for sure.,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
1390, A: hi how are you B: Good how about yourself? A: doing good what kind of movie are you looking for today? B: I would like to see a [MOVIE_GENRE_0] movie A: do you like newer or oldermovies? B: I like newer movies for sure. A: any specific actors that you like?,"Yeah, I think [MOVIE_P_ACTOR_0]","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]']","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_0]']",[]
1391, A: Hi there! I would like to help you find a movie to watch.,I am always looking for some good [MOVIE_GENRE_0] movies.,['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
1392, A: Hi there! I would like to help you find a movie to watch. B: I am always looking for some good [MOVIE_GENRE_0] movies. A: What type of [MOVIE_GENRE_0] movies do you enjoy? [MOVIE_TITLE_0],"Both really. As long as it actually has a fairly good plot. For instance, I really enjoyed the first Saw movie but then they got kind of ridiculous.","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
1393," A: Hi there! I would like to help you find a movie to watch. B: I am always looking for some good [MOVIE_GENRE_0] movies. A: What type of [MOVIE_GENRE_0] movies do you enjoy? [MOVIE_TITLE_0] B: Both really. As long as it actually has a fairly good plot. For instance, I really enjoyed the first Saw movie but then they got kind of ridiculous. A: What is the last [MOVIE_GENRE_0] movie you watched recently?",[MOVIE_TITLE_1],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
1394," A: Hi there! I would like to help you find a movie to watch. B: I am always looking for some good [MOVIE_GENRE_0] movies. A: What type of [MOVIE_GENRE_0] movies do you enjoy? [MOVIE_TITLE_0] B: Both really. As long as it actually has a fairly good plot. For instance, I really enjoyed the first Saw movie but then they got kind of ridiculous. A: What is the last [MOVIE_GENRE_0] movie you watched recently? B: [MOVIE_TITLE_1] A: That's a good one. What was your favorite part of the movie?","I liked the twist ending, how he was left in the closet all along. I enjoy surprises like that (kind of like Saw at the end).","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
1395," A: Hey its, Kiki how are you?? B: Hello [MOVIE_TITLE_0]! I am well, you? A: I am well thank you. So I am looking to go to the movies and I need something new. What kind of movies do you like?",My favorites are b [MOVIE_GENRE_0] comdies from at least 30 years ago,['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]']",['[MOVIE_TITLE_1]']
1396," A: Hey its, Kiki how are you?? B: Hello [MOVIE_TITLE_0]! I am well, you? A: I am well thank you. So I am looking to go to the movies and I need something new. What kind of movies do you like? B: My favorites are b [MOVIE_GENRE_0] comdies from at least 30 years ago A: Like [MOVIE_TITLE_1]",That is one of my favorites lol I really like movies like [MOVIE_TITLE_2] and Braindead,"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]']",[]
1397," A: Hey its, Kiki how are you?? B: Hello [MOVIE_TITLE_0]! I am well, you? A: I am well thank you. So I am looking to go to the movies and I need something new. What kind of movies do you like? B: My favorites are b [MOVIE_GENRE_0] comdies from at least 30 years ago A: Like [MOVIE_TITLE_1] B: That is one of my favorites lol I really like movies like [MOVIE_TITLE_2] and Braindead A: I like that movie too. [MOVIE_TITLE_3] me what else have you seen",I love [MOVIE_P_DIRECTOR_0] pretty much anything along those lines,"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
1398," A: Hey its, Kiki how are you?? B: Hello [MOVIE_TITLE_0]! I am well, you? A: I am well thank you. So I am looking to go to the movies and I need something new. What kind of movies do you like? B: My favorites are b [MOVIE_GENRE_0] comdies from at least 30 years ago A: Like [MOVIE_TITLE_1] B: That is one of my favorites lol I really like movies like [MOVIE_TITLE_2] and Braindead A: I like that movie too. [MOVIE_TITLE_3] me what else have you seen B: I love [MOVIE_P_DIRECTOR_0] pretty much anything along those lines A: I will have to check him out. So, outside of B movie [MOVIE_GENRE_0] what else do you like to watch","I suppose I sometimes like ""feel good"" movies but pretty much everything I watch is along some weird eclectic line. I recently [MOVIE_TITLE_4] and it blew my mind I hadn't seen it before.","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_0]']",[]
1399," A: Hello! How are you today? B: I'm doing really good. How are you? A: Great, thanks for asking! I hope I can find you a good movie trailer. Do you know what kind of movie you'd like to see?","I like [MOVIE_GENRE_0] [MOVIE_GENRE_1] best, but I also like movies based on true events.",['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
1400," A: Hello! How are you today? B: I'm doing really good. How are you? A: Great, thanks for asking! I hope I can find you a good movie trailer. Do you know what kind of movie you'd like to see? B: I like [MOVIE_GENRE_0] [MOVIE_GENRE_1] best, but I also like movies based on true events. A: What was the last [MOVIE_GENRE_0] [MOVIE_GENRE_1] you watched?",[MOVIE_TITLE_0] with [MOVIE_P_ACTOR_0]. He's one of my favorites. The music is always great in his movies.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
1401," A: Hello! How are you today? B: I'm doing really good. How are you? A: Great, thanks for asking! I hope I can find you a good movie trailer. Do you know what kind of movie you'd like to see? B: I like [MOVIE_GENRE_0] [MOVIE_GENRE_1] best, but I also like movies based on true events. A: What was the last [MOVIE_GENRE_0] [MOVIE_GENRE_1] you watched? B: [MOVIE_TITLE_0] with [MOVIE_P_ACTOR_0]. He's one of my favorites. The music is always great in his movies. A: Cool! Haven't seen that one in forever. So are you looking for something similar?","Yes! I like that endearing hopefulness, with the really sweet, good guy. You know the kind, where love just sort of sneaks up on them!","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_1]']","['[MOVIE_P_ACTOR_2]', '[MOVIE_P_ACTOR_1]']"
1402, A: Hi! I am here to recommend a movie to you!,Hi I am looking for a good [MOVIE_GENRE_0] [MOVIE_GENRE_1] I am getting sick of the holiday movies already!,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]']",['[MOVIE_TITLE_0]']
1403, A: Hi! I am here to recommend a movie to you! B: Hi I am looking for a good [MOVIE_GENRE_0] [MOVIE_GENRE_1] I am getting sick of the holiday movies already! A: I don't blame you! Do you like satirical super-heros? [MOVIE_TITLE_0] might be just the thing for you.,I am not into the super heros movies- my husband is. Got any other recommendations?,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]', '[MOVIE_GENRE_1]']",['[MOVIE_GENRE_1]']
1404, A: Hi! I am here to recommend a movie to you! B: Hi I am looking for a good [MOVIE_GENRE_0] [MOVIE_GENRE_1] I am getting sick of the holiday movies already! A: I don't blame you! Do you like satirical super-heros? [MOVIE_TITLE_0] might be just the thing for you. B: I am not into the super heros movies- my husband is. Got any other recommendations? A: If you enjoy British [MOVIE_GENRE_1] [MOVIE_TITLE_1] is hilarious.,British [MOVIE_GENRE_1] I love like Red Dwarf! I have not heard of [MOVIE_TITLE_1] before- when was it released?,"['[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",[]
1405, A: Hi! I am here to recommend a movie to you! B: Hi I am looking for a good [MOVIE_GENRE_0] [MOVIE_GENRE_1] I am getting sick of the holiday movies already! A: I don't blame you! Do you like satirical super-heros? [MOVIE_TITLE_0] might be just the thing for you. B: I am not into the super heros movies- my husband is. Got any other recommendations? A: If you enjoy British [MOVIE_GENRE_1] [MOVIE_TITLE_1] is hilarious. B: British [MOVIE_GENRE_1] I love like Red Dwarf! I have not heard of [MOVIE_TITLE_1] before- when was it released? A: 2007 It has [MOVIE_P_ACTOR_0] it and he is absolutely great.,Is that [MOVIE_P_ACTOR_1] Shaun of the dead?,"['[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_1]', '[MOVIE_TITLE_0]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",[]
1406," A: Hey, how are you? B: Hi I'm good. You> A: I'm good. [MOVIE_TITLE_0] to help you find an awesome movie to watch.",Ok I'm looking for a good [MOVIE_GENRE_0],['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]']"
1407," A: Hey, how are you? B: Hi I'm good. You> A: I'm good. [MOVIE_TITLE_0] to help you find an awesome movie to watch. B: Ok I'm looking for a good [MOVIE_GENRE_0] A: Okay do you like romatic [MOVIE_GENRE_0] [MOVIE_GENRE_1] [MOVIE_GENRE_0] [MOVIE_GENRE_2] [MOVIE_GENRE_0]",I like [MOVIE_GENRE_1] [MOVIE_GENRE_0] best,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
1408," A: Hey, how are you? B: Hi I'm good. You> A: I'm good. [MOVIE_TITLE_0] to help you find an awesome movie to watch. B: Ok I'm looking for a good [MOVIE_GENRE_0] A: Okay do you like romatic [MOVIE_GENRE_0] [MOVIE_GENRE_1] [MOVIE_GENRE_0] [MOVIE_GENRE_2] [MOVIE_GENRE_0] B: I like [MOVIE_GENRE_1] [MOVIE_GENRE_0] best A: Cool. Any favorites you've seen recently?",The last good one I saw was Bad Boys 4 Lie,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",[]
1409," A: Hey, how are you? B: Hi I'm good. You> A: I'm good. [MOVIE_TITLE_0] to help you find an awesome movie to watch. B: Ok I'm looking for a good [MOVIE_GENRE_0] A: Okay do you like romatic [MOVIE_GENRE_0] [MOVIE_GENRE_1] [MOVIE_GENRE_0] [MOVIE_GENRE_2] [MOVIE_GENRE_0] B: I like [MOVIE_GENRE_1] [MOVIE_GENRE_0] best A: Cool. Any favorites you've seen recently? B: The last good one I saw was Bad Boys 4 Lie A: Okay. Good choice, I love [MOVIE_P_ACTOR_0]. Do you usually prefer newer movies or classic?",I do too. I like to check out newer movies that I haven't seen,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']"
1410," A: Hey, how are you? B: Hi I'm good. You> A: I'm good. [MOVIE_TITLE_0] to help you find an awesome movie to watch. B: Ok I'm looking for a good [MOVIE_GENRE_0] A: Okay do you like romatic [MOVIE_GENRE_0] [MOVIE_GENRE_1] [MOVIE_GENRE_0] [MOVIE_GENRE_2] [MOVIE_GENRE_0] B: I like [MOVIE_GENRE_1] [MOVIE_GENRE_0] best A: Cool. Any favorites you've seen recently? B: The last good one I saw was Bad Boys 4 Lie A: Okay. Good choice, I love [MOVIE_P_ACTOR_0]. Do you usually prefer newer movies or classic? B: I do too. I like to check out newer movies that I haven't seen A: Cool. New [MOVIE_GENRE_1] [MOVIE_GENRE_0] movie. Have you seen the trailer for the [MOVIE_TITLE_1] movie?",No not yet. Is it a good movie?,"['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_2]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",[]
1411," A: Hi! Hope you're having a great day! What are some of your favorite movies? B: Hi! Some of my favorite movies are [MOVIE_TITLE_0] Of The Lambs, [MOVIE_TITLE_1], Harry Potter, and Ocean's 11. A: oh awesome! i love those! silence of the lambs is one of my favorites! so what is your favorite genre?","Great movie! My favorite genre is thriller/action. I'm not a fan of [MOVIE_GENRE_0] movies, but love movies that keep you on the edge of your seat.",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
1412," A: Hi! Hope you're having a great day! What are some of your favorite movies? B: Hi! Some of my favorite movies are [MOVIE_TITLE_0] Of The Lambs, [MOVIE_TITLE_1], Harry Potter, and Ocean's 11. A: oh awesome! i love those! silence of the lambs is one of my favorites! so what is your favorite genre? B: Great movie! My favorite genre is thriller/action. I'm not a fan of [MOVIE_GENRE_0] movies, but love movies that keep you on the edge of your seat. A: ok, great! do you watch at home or do you like to go to the theater?",I enjoy watching at home more than the theater,['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",['[MOVIE_GENRE_1]']
1413," A: Hi! Hope you're having a great day! What are some of your favorite movies? B: Hi! Some of my favorite movies are [MOVIE_TITLE_0] Of The Lambs, [MOVIE_TITLE_1], Harry Potter, and Ocean's 11. A: oh awesome! i love those! silence of the lambs is one of my favorites! so what is your favorite genre? B: Great movie! My favorite genre is thriller/action. I'm not a fan of [MOVIE_GENRE_0] movies, but love movies that keep you on the edge of your seat. A: ok, great! do you watch at home or do you like to go to the theater? B: I enjoy watching at home more than the theater A: Would you like a recommendation for a [MOVIE_GENRE_1] you can watch from home then?","Yes, please! That would be great","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
