,context,ut,bt,bt_plus_1,diff
1235," A: Hi , I would like to help you find a movie trailer B: ok great A: What are your favorite kinds of movies? B: My favorite kinds of movies are action,comedy and [MOVIE_GENRE_0] A: What was the last movie you watched? B: [MOVIE_TITLE_0] A: I thought [MOVIE_TITLE_0] was pretty good, did you like it?",Yes I liked that movie a lot.,"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_0]', '[MOVIE_TITLE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_0]', '[MOVIE_TITLE_0]']",[]
1236," A: Hi , I would like to help you find a movie trailer B: ok great A: What are your favorite kinds of movies? B: My favorite kinds of movies are action,comedy and [MOVIE_GENRE_0] A: What was the last movie you watched? B: [MOVIE_TITLE_0] A: I thought [MOVIE_TITLE_0] was pretty good, did you like it? B: Yes I liked that movie a lot. A: There are a lot of [MOVIE_GENRE_1] movies, do you enjoy them?",Yes I really enjoy [MOVIE_GENRE_1] movies.,"['[MOVIE_GENRE_0]', '[MOVIE_TITLE_0]', '[MOVIE_TITLE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_TITLE_0]', '[MOVIE_TITLE_0]']",[]
1237," A: Hello B: hello how are you A: I'm doing well, thank you. So, I hear you like movies. What have you watched recently? B: I watched [MOVIE_TITLE_0] last week. I did not like it. And last week I watched [MOVIE_TITLE_1] really liked. Looking for movies something like that one A: Why did you not like [MOVIE_TITLE_0] B: First part was very slow, second part was very intense. I didn't like how they ended the movie. I expect more from an oscar movie A: I haven't seen it, But I heard it was a comedy/drama. Is that the type of movies yo like? B: Yes I like comedy/drama type very much A: You might like [MOVIE_TITLE_2]. It's very",It is the first time I heard about it. It is nice to watch a [MOVIE_GENRE_0] movie. Is it on netflix,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
1238," A: Hello B: hello how are you A: I'm doing well, thank you. So, I hear you like movies. What have you watched recently? B: I watched [MOVIE_TITLE_0] last week. I did not like it. And last week I watched [MOVIE_TITLE_1] really liked. Looking for movies something like that one A: Why did you not like [MOVIE_TITLE_0] B: First part was very slow, second part was very intense. I didn't like how they ended the movie. I expect more from an oscar movie A: I haven't seen it, But I heard it was a comedy/drama. Is that the type of movies yo like? B: Yes I like comedy/drama type very much A: You might like [MOVIE_TITLE_2]. It's very B: It is the first time I heard about it. It is nice to watch a [MOVIE_GENRE_0] movie. Is it on netflix A: Got it",I watched the trailer and liked the movie. It looks like a very [MOVIE_GENRE_0] movie. Thanks I accept this recommendation,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
1239," A: Hello, how are you!? B: Hello! How is it going today? A: I'm not too bad myself. Hope things are well with you! B: Thank you, I am doing well. A: Glad to hear it! Just curious, but what is the last movie that you watched?","Hmm, the last movie that I watched was on Netflix. It was a [MOVIE_GENRE_0]",['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
1240," A: Hello, how are you!? B: Hello! How is it going today? A: I'm not too bad myself. Hope things are well with you! B: Thank you, I am doing well. A: Glad to hear it! Just curious, but what is the last movie that you watched? B: Hmm, the last movie that I watched was on Netflix. It was a [MOVIE_GENRE_0] A: I love [MOVIE_GENRE_0] movies! Do you recall with it was titled?",I really can't remember. I'm terrible with names!,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
1241," A: Hello, how are you!? B: Hello! How is it going today? A: I'm not too bad myself. Hope things are well with you! B: Thank you, I am doing well. A: Glad to hear it! Just curious, but what is the last movie that you watched? B: Hmm, the last movie that I watched was on Netflix. It was a [MOVIE_GENRE_0] A: I love [MOVIE_GENRE_0] movies! Do you recall with it was titled? B: I really can't remember. I'm terrible with names! A: That is perfectly ok! What did you most enjoy about the movie?",It had a lot of moments. Oh! I remember that it had the handsome guy who used to be a wrestler.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
1242," A: Hello, how are you!? B: Hello! How is it going today? A: I'm not too bad myself. Hope things are well with you! B: Thank you, I am doing well. A: Glad to hear it! Just curious, but what is the last movie that you watched? B: Hmm, the last movie that I watched was on Netflix. It was a [MOVIE_GENRE_0] A: I love [MOVIE_GENRE_0] movies! Do you recall with it was titled? B: I really can't remember. I'm terrible with names! A: That is perfectly ok! What did you most enjoy about the movie? B: It had a lot of moments. Oh! I remember that it had the handsome guy who used to be a wrestler. A: Nothing wrong with that! Was there anything that you disliked about the movie?","Sometimes it was very slow and if I am being completely honest, it wasn't always","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
1243," A: Hello, how are you!? B: Hello! How is it going today? A: I'm not too bad myself. Hope things are well with you! B: Thank you, I am doing well. A: Glad to hear it! Just curious, but what is the last movie that you watched? B: Hmm, the last movie that I watched was on Netflix. It was a [MOVIE_GENRE_0] A: I love [MOVIE_GENRE_0] movies! Do you recall with it was titled? B: I really can't remember. I'm terrible with names! A: That is perfectly ok! What did you most enjoy about the movie? B: It had a lot of moments. Oh! I remember that it had the handsome guy who used to be a wrestler. A: Nothing wrong with that! Was there anything that you disliked about the movie? B: Sometimes it was very slow and if I am being completely honest, it wasn't always A: That's fair. Are there any other types of movies that you enjoy?",I like romances too. But modern ones are a bit too racy for my tastes.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']"
1244," A: Hello, how are you!? B: Hello! How is it going today? A: I'm not too bad myself. Hope things are well with you! B: Thank you, I am doing well. A: Glad to hear it! Just curious, but what is the last movie that you watched? B: Hmm, the last movie that I watched was on Netflix. It was a [MOVIE_GENRE_0] A: I love [MOVIE_GENRE_0] movies! Do you recall with it was titled? B: I really can't remember. I'm terrible with names! A: That is perfectly ok! What did you most enjoy about the movie? B: It had a lot of moments. Oh! I remember that it had the handsome guy who used to be a wrestler. A: Nothing wrong with that! Was there anything that you disliked about the movie? B: Sometimes it was very slow and if I am being completely honest, it wasn't always A: That's fair. Are there any other types of movies that you enjoy? B: I like romances too. But modern ones are a bit too racy for my tastes. A: Gotcha, would you say that you enjoy [MOVIE_GENRE_1] [MOVIE_GENRE_0]","Yes, I do","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
1245," A: Greetings, my name is Al. B: HI MY NAME IS Chris A: Hi Chris. What's your favorite movie genre?",[MOVIE_GENRE_0],['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
1246," A: Greetings, my name is Al. B: HI MY NAME IS Chris A: Hi Chris. What's your favorite movie genre? B: [MOVIE_GENRE_0] A: I love [MOVIE_GENRE_0] Have you seen [MOVIE_TITLE_0] It's my favorite.","hey dude, are you the dude, excellent movie, great cast, john goodman was brilliant in this movie","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
1247," A: Hello, how are you? B: Hi, I'm well. How are you? A: I'm great,thank you! What kind of movies are you interested in?",I like [MOVIE_GENRE_0] movies!,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
1248," A: Hello, how are you? B: Hi, I'm well. How are you? A: I'm great,thank you! What kind of movies are you interested in? B: I like [MOVIE_GENRE_0] movies! A: Great! Have you seen any movies recently?","Yes, I saw [MOVIE_TITLE_0]",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
1249," A: Hello, how are you? B: Hi, I'm well. How are you? A: I'm great,thank you! What kind of movies are you interested in? B: I like [MOVIE_GENRE_0] movies! A: Great! Have you seen any movies recently? B: Yes, I saw [MOVIE_TITLE_0] A: I liked that one. Is there something from that movie that you liked or disliked?",Yes I liked the [MOVIE_GENRE_1] scenes.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
1250," A: Hello, how are you? B: Hi, I'm well. How are you? A: I'm great,thank you! What kind of movies are you interested in? B: I like [MOVIE_GENRE_0] movies! A: Great! Have you seen any movies recently? B: Yes, I saw [MOVIE_TITLE_0] A: I liked that one. Is there something from that movie that you liked or disliked? B: Yes I liked the [MOVIE_GENRE_1] scenes. A: Is there any movie genre you dont like?","No, I like everything.","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]']"
1251," A: Hello, how are you? B: Hi, I'm well. How are you? A: I'm great,thank you! What kind of movies are you interested in? B: I like [MOVIE_GENRE_0] movies! A: Great! Have you seen any movies recently? B: Yes, I saw [MOVIE_TITLE_0] A: I liked that one. Is there something from that movie that you liked or disliked? B: Yes I liked the [MOVIE_GENRE_1] scenes. A: Is there any movie genre you dont like? B: No, I like everything. A: i would suggest [MOVIE_TITLE_1] i liked the [MOVIE_GENRE_1] in this movie",Thank you! I'll check it out.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_1]']",[]
1252, A: Hello there. Hows your day? B: Hello! I am doing just fine. How about yourself? A: Doing good thank you. What type of movies do you like to watch?,I really like cheesy [MOVIE_GENRE_0] movies that make you love to be in love. I like movies that are suspenseful but not corny. I dont like [MOVIE_GENRE_1] or super heroes. And i definitely do not like [MOVIE_GENRE_2] because most of the time they arent actually,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]']",['[MOVIE_GENRE_2]']
1253," A: Hello there. Hows your day? B: Hello! I am doing just fine. How about yourself? A: Doing good thank you. What type of movies do you like to watch? B: I really like cheesy [MOVIE_GENRE_0] movies that make you love to be in love. I like movies that are suspenseful but not corny. I dont like [MOVIE_GENRE_1] or super heroes. And i definitely do not like [MOVIE_GENRE_2] because most of the time they arent actually A: I understand, its hard to find a [MOVIE_GENRE_2] movie you can actually laugh at. What is the most recent movie you have watched?",The most recent movie that I watched was actually [MOVIE_TITLE_0] which a Netflix original following the TV show Breaking Bad.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]']",[]
1254," A: Hello there. Hows your day? B: Hello! I am doing just fine. How about yourself? A: Doing good thank you. What type of movies do you like to watch? B: I really like cheesy [MOVIE_GENRE_0] movies that make you love to be in love. I like movies that are suspenseful but not corny. I dont like [MOVIE_GENRE_1] or super heroes. And i definitely do not like [MOVIE_GENRE_2] because most of the time they arent actually A: I understand, its hard to find a [MOVIE_GENRE_2] movie you can actually laugh at. What is the most recent movie you have watched? B: The most recent movie that I watched was actually [MOVIE_TITLE_0] which a Netflix original following the TV show Breaking Bad. A: Is it a love type movie, or more [MOVIE_GENRE_3] packed?",That movie is much more [MOVIE_GENRE_3] packed and suspenseful because it follows the story of a drug dealer.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]']",[]
1255," A: Hello there. Hows your day? B: Hello! I am doing just fine. How about yourself? A: Doing good thank you. What type of movies do you like to watch? B: I really like cheesy [MOVIE_GENRE_0] movies that make you love to be in love. I like movies that are suspenseful but not corny. I dont like [MOVIE_GENRE_1] or super heroes. And i definitely do not like [MOVIE_GENRE_2] because most of the time they arent actually A: I understand, its hard to find a [MOVIE_GENRE_2] movie you can actually laugh at. What is the most recent movie you have watched? B: The most recent movie that I watched was actually [MOVIE_TITLE_0] which a Netflix original following the TV show Breaking Bad. A: Is it a love type movie, or more [MOVIE_GENRE_3] packed? B: That movie is much more [MOVIE_GENRE_3] packed and suspenseful because it follows the story of a drug dealer. A: Oh wow. Did you like the movie, or was it to [MOVIE_GENRE_3] packed for you?",No i definitely liked it. I thought that the plot was great and the characters felt real. The [MOVIE_GENRE_3] was intense but nothing too scary,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]']",[]
1256," A: Hello there. Hows your day? B: Hello! I am doing just fine. How about yourself? A: Doing good thank you. What type of movies do you like to watch? B: I really like cheesy [MOVIE_GENRE_0] movies that make you love to be in love. I like movies that are suspenseful but not corny. I dont like [MOVIE_GENRE_1] or super heroes. And i definitely do not like [MOVIE_GENRE_2] because most of the time they arent actually A: I understand, its hard to find a [MOVIE_GENRE_2] movie you can actually laugh at. What is the most recent movie you have watched? B: The most recent movie that I watched was actually [MOVIE_TITLE_0] which a Netflix original following the TV show Breaking Bad. A: Is it a love type movie, or more [MOVIE_GENRE_3] packed? B: That movie is much more [MOVIE_GENRE_3] packed and suspenseful because it follows the story of a drug dealer. A: Oh wow. Did you like the movie, or was it to [MOVIE_GENRE_3] packed for you? B: No i definitely liked it. I thought that the plot was great and the characters felt real. The [MOVIE_GENRE_3] was intense but nothing too scary A: Well that is good. Did you like it more than you would have liked a love movie?","I guess it just depends on the mood. [MOVIE_GENRE_3] is definitely hit or miss with me, but I would definitely like a recommendation for a [MOVIE_GENRE_0] movie about love.","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_2]', '[MOVIE_GENRE_0]']",[]
